,remaining_min,power_of_shot,knockout_match,game_season,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,team_name,date_of_game,home/away,shot_id_number,type_of_combined_shot
15401,3,1,0,0.455562095,56,53.4,0,0.519510829,0.453272287,0.433519553,Manchester United,19-12-2009,1,15402,0.514395393
15402,3,1,0,0.455562095,20,27,0,0.519510829,0.453272287,0.567672703,Manchester United,19-12-2009,1,15403,0.392125818
15403,1,1,0,0.455562095,20,44,0,0.3740625,0.338028169,0.338690237,Manchester United,19-12-2009,1,15404,0.392125818
15404,5,109.36,0,0.455562095,33,44,,0.3740625,0.338028169,0.338690237,Manchester United,19-12-2009,1,15405,0.303571429
15405,4,2,0,0.455562095,21,31,1,0.401907357,0.405921777,0.433519553,Manchester United,19-12-2009,1,15406,0.392125818
15406,3,2,0,0.455562095,41,44,,0.3740625,0.338028169,0.338690237,Manchester United,19-12-2009,1,15407,0.25
15407,3,2,0,0.455562095,11,20,0,0.519510829,0.608734245,0.338690237,Manchester United,19-12-2009,1,15408,0.60252996
15408,10,3,0,0.455562095,23,37,0,0.396062729,0.405921777,0.401068702,Manchester United,19-12-2009,1,15409,0.392125818
15409,9,3,0,0.455562095,55,20,1,0.519510829,0.608734245,0.567672703,Manchester United,19-12-2009,1,15410,0.60252996
15410,9,3,0,0.455562095,39,20,1,0.519510829,0.608734245,0.567672703,Manchester United,19-12-2009,1,15411,0.60252996
15411,9,3,0,0.455562095,9,30,,0.396062729,0.405921777,0.433519553,Manchester United,19-12-2009,1,15412,0.392125818
15412,7,3,0,0.455562095,11,35,,0.396062729,0.405921777,0.433519553,Manchester United,19-12-2009,1,15413,0.392125818
15413,5,3,0,0.455562095,48,36,0,0.384269068,0.405921777,0.433519553,Manchester United,19-12-2009,1,15414,0.392125818
15414,1,3,0,0.455562095,51,35.4,,0.519510829,0.453272287,0.567672703,Manchester United,19-12-2009,1,15415,0.527075812
15415,0,3,0,0.455562095,20,44,0,0.519510829,0.338028169,0.338690237,Manchester United,19-12-2009,1,15416,0.392125818
15416,11,4,0,0.455562095,21,20,,0.519510829,0.608734245,0.567672703,Manchester United,19-12-2009,1,15417,0.60252996
15417,10,4,0,0.455562095,37,35,0,0.519510829,0.405921777,0.433519553,Manchester United,19-12-2009,1,15418,0.392125818
15418,9,4,0,0.455562095,52,27,0,0.519510829,0.453272287,0.433519553,Manchester United,19-12-2009,1,15419,0.325581395
15419,9,4,0,0.455562095,9,20,1,0.519510829,0.608734245,0.567672703,Manchester United,19-12-2009,1,15420,0.60252996
15420,11,1,0,0.455562095,39,42,1,0.519510829,0.608734245,0.401068702,Manchester United,20-12-2009,1,15421,0.325581395
15421,11,1,0,0.455562095,7,36,0,0.396062729,0.405921777,0.401068702,Manchester United,20-12-2009,1,15422,0.576419214
15422,8,1,0,0.455562095,57,28,0,0.396062729,0.405921777,0.401068702,Manchester United,20-12-2009,1,15423,0.408163265
15423,8,1,0,0.455562095,39,38,1,0.384269068,0.405921777,0.401068702,Manchester United,20-12-2009,1,15424,0.392125818
15424,3,1,0,0.455562095,24,32,1,0.396062729,0.453272287,0.433519553,Manchester United,20-12-2009,1,15425,0.392125818
15425,0,1,0,0.455562095,52,46,0,0.3740625,0.338028169,0.338690237,Manchester United,20-12-2009,1,15426,0.392125818
15426,11,2,0,0.455562095,20,31,,0.401907357,0.405921777,0.338690237,Manchester United,20-12-2009,1,15427,0.392125818
15427,4,2,0,0.455562095,21,26,1,0.519510829,0.453272287,0.567672703,Manchester United,20-12-2009,1,15428,0.25
15428,3,2,0,0.455562095,29,32,1,0.396062729,0.405921777,0.433519553,Manchester United,20-12-2009,1,15429,0.312859885
15429,0,2,0,0.455562095,4,36,,0.519510829,0.405921777,0.401068702,Manchester United,20-12-2009,1,15430,0.392125818
15430,0,2,0,0.455562095,0,63,0,0.3740625,0.338028169,0.338690237,Manchester United,20-12-2009,1,15431,0.427536232
15431,9,3,0,0.455562095,18,42,1,0.401907357,0.332307692,0.338690237,Manchester United,20-12-2009,1,15432,0.392125818
15432,8,3,0,0.455562095,52,20,1,0.519510829,0.608734245,0.567672703,Manchester United,20-12-2009,1,15433,0.60252996
15433,6,3,0,0.455562095,36,36,1,0.396062729,0.405921777,0.401068702,Manchester United,20-12-2009,1,15434,0.514395393
15434,4,3,0,0.455562095,28,33,0,0.519510829,0.453272287,0.433519553,Manchester United,20-12-2009,1,15435,0.303571429
15435,3,3,0,0.455562095,40,39,,0.384269068,0.405921777,0.401068702,Manchester United,20-12-2009,1,15436,0.392125818
15436,1,3,0,0.455562095,11,27,1,0.519510829,0.453272287,0.567672703,Manchester United,20-12-2009,1,15437,0.392125818
15437,0,3,0,0.455562095,35,46,,0.3740625,0.338028169,0.338690237,Manchester United,20-12-2009,1,15438,0.392125818
15438,5,4,0,0.455562095,47,33,,0.3740625,0.405921777,0.433519553,Manchester United,20-12-2009,1,15439,0.392125818
15439,3,4,0,0.455562095,53,29,0,0.519510829,0.453272287,0.433519553,Manchester United,20-12-2009,1,15440,0.578431373
15440,3,4,0,0.455562095,37,20,1,0.519510829,0.608734245,0.567672703,Manchester United,20-12-2009,1,15441,0.60252996
15441,1,4,0,0.455562095,26,29,1,0.396062729,0.405921777,0.433519553,Manchester United,20-12-2009,1,15442,0.551282051
15442,0,4,0,0.455562095,30,20,,0.519510829,0.608734245,0.567672703,Manchester United,20-12-2009,1,15443,0.60252996
15443,11,1,0,0.455562095,44,36,,0.3740625,0.608734245,0.401068702,Manchester United,22-12-2009,0,15444,0.392125818
15444,10,1,0,0.455562095,30,20,,0.519510829,0.608734245,0.567672703,Manchester United,22-12-2009,0,15445,0.60252996
15445,6,1,0,0.455562095,16,41,,0.384269068,0.405921777,0.567672703,Manchester United,22-12-2009,0,15446,0.31147541
15446,4,1,0,0.455562095,55,37,0,0.384269068,0.405921777,0.401068702,Manchester United,22-12-2009,0,15447,0.392125818
15447,3,1,0,0.455562095,41,30,1,0.401907357,0.405921777,0.401068702,Manchester United,22-12-2009,0,15448,0.514395393
15448,1,1,0,0.455562095,11,37,1,0.3740625,0.405921777,0.401068702,Manchester United,22-12-2009,0,15449,0.392125818
15449,0,1,0,0.455562095,44,44,,0.384269068,0.338028169,0.338690237,Manchester United,22-12-2009,0,15450,0.392125818
15450,0,1,0,0.455562095,1,44,1,0.396062729,0.338028169,0.433519553,Manchester United,22-12-2009,0,15451,0.392125818
15451,6,2,0,0.455562095,46,44,0,0.3740625,0.338028169,0.338690237,Manchester United,22-12-2009,0,15452,0.460992908
15452,6,2,0,0.455562095,18,34,1,0.396062729,0.405921777,0.433519553,Manchester United,22-12-2009,0,15453,0.392125818
15453,4,2,0,0.455562095,59,38,1,0.384269068,0.405921777,0.401068702,Manchester United,22-12-2009,0,15454,0.392125818
15454,4,2,0,0.455562095,30,38,0,0.3740625,0.405921777,0.401068702,Manchester United,22-12-2009,0,15455,0.312859885
15455,3,2,0,0.455562095,16,20,,0.519510829,0.608734245,0.567672703,Manchester United,22-12-2009,0,15456,0.35915493
15456,2,2,0,0.455562095,47,34,0,0.396062729,0.405921777,0.433519553,Manchester United,22-12-2009,0,15457,0.392125818
15457,2,2,0,0.455562095,4,20,0,0.519510829,0.405921777,0.567672703,Manchester United,22-12-2009,0,15458,0.501858736
15458,11,3,0,0.455562095,27,32,1,0.401907357,0.405921777,0.433519553,Manchester United,22-12-2009,0,15459,0.392125818
15459,7,3,0,0.455562095,13,33,1,0.519510829,0.453272287,0.433519553,Manchester United,22-12-2009,0,15460,0.578431373
15460,6,3,0,0.455562095,32,20,1,0.519510829,0.608734245,0.567672703,Manchester United,22-12-2009,0,15461,0.60252996
15461,5,3,0,0.455562095,8,37,0,0.401907357,0.405921777,0.401068702,Manchester United,22-12-2009,0,15462,0.392125818
15462,4,3,0,0.455562095,9,33,1,0.396062729,0.405921777,0.433519553,Manchester United,22-12-2009,0,15463,0.514395393
15463,2,3,0,0.455562095,15,46,0,0.3740625,0.338028169,0.338690237,Manchester United,22-12-2009,0,15464,0.392125818
15464,1,3,0,0.455562095,17,20,,0.519510829,0.338028169,0.567672703,Manchester United,22-12-2009,0,15465,0.377292576
15465,8,4,0,0.455562095,43,32,,0.519510829,0.453272287,0.433519553,Manchester United,22-12-2009,0,15466,0.392125818
15466,6,4,0,0.455562095,23,20,1,0.519510829,0.608734245,0.567672703,Manchester United,22-12-2009,0,15467,0.814352574
15467,5,4,0,0.455562095,12,29,,0.401907357,0.453272287,0.433519553,Manchester United,22-12-2009,0,15468,0.392125818
15468,4,4,0,0.455562095,8,20,0,0.519510829,0.608734245,0.567672703,Manchester United,22-12-2009,0,15469,0.377292576
15469,10,1,0,0.455562095,53,38,,0.401907357,0.608734245,0.401068702,Manchester United,25-12-2009,0,15470,0.345132743
15470,10,1,0,0.455562095,12,37,1,0.401907357,0.405921777,0.401068702,Manchester United,25-12-2009,0,15471,0.392125818
15471,9,1,0,0.455562095,31,37,0,0.3740625,0.405921777,0.401068702,Manchester United,25-12-2009,0,15472,0.60252996
15472,7,1,0,0.455562095,31,28,0,0.401907357,0.453272287,0.433519553,Manchester United,25-12-2009,0,15473,0.345132743
15473,4,1,0,0.455562095,17,31,,0.396062729,0.453272287,0.433519553,Manchester United,25-12-2009,0,15474,0.392125818
15474,3,1,0,0.455562095,34,20,0,0.519510829,0.453272287,0.567672703,Manchester United,25-12-2009,0,15475,0.377292576
15475,1,1,0,0.455562095,6,44,,0.396062729,0.374449339,0.338690237,Manchester United,25-12-2009,0,15476,0.359649123
15476,0,1,0,0.455562095,43,20,1,0.396062729,0.608734245,0.567672703,Manchester United,25-12-2009,0,15477,0.501858736
15477,0,1,0,0.455562095,1,20,1,0.519510829,0.608734245,0.567672703,Manchester United,25-12-2009,0,15478,0.60252996
15478,11,2,0,0.455562095,21,37,0,0.519510829,0.405921777,0.401068702,Manchester United,25-12-2009,0,15479,0.392125818
15479,9,2,0,0.455562095,46,28,1,0.519510829,0.453272287,0.433519553,Manchester United,25-12-2009,0,15480,0.67761807
15480,8,2,0,0.455562095,37,36,0,0.519510829,0.405921777,0.401068702,Manchester United,25-12-2009,0,15481,0.426829268
15481,5,2,0,0.455562095,20,30,,0.519510829,0.453272287,0.433519553,Manchester United,25-12-2009,0,15482,0.426751592
15482,5,2,0,0.455562095,20,26,0,0.519510829,0.453272287,0.567672703,Manchester United,25-12-2009,0,15483,0.348039216
15483,3,2,0,0.455562095,43,20,0,0.519510829,0.608734245,0.567672703,Manchester United,25-12-2009,0,15484,0.377292576
15484,0,2,0,0.455562095,43,20,1,0.519510829,0.608734245,0.567672703,Manchester United,25-12-2009,0,15485,0.60252996
15485,10,3,0,0.455562095,55,20,1,0.519510829,0.608734245,0.567672703,Manchester United,25-12-2009,0,15486,0.814352574
15486,9,3,0,0.455562095,57,20,1,0.519510829,0.608734245,0.567672703,Manchester United,25-12-2009,0,15487,0.60252996
15487,8,3,0,0.455562095,40,33,0,0.519510829,0.453272287,0.433519553,Manchester United,25-12-2009,0,15488,0.316666667
15488,7,3,0,0.455562095,40,20,0,0.519510829,0.608734245,0.567672703,Manchester United,25-12-2009,0,15489,0.60252996
15489,7,3,0,0.455562095,19,20,0,0.519510829,0.608734245,0.567672703,Manchester United,25-12-2009,0,15490,0.60252996
15490,1,3,0,0.455562095,35,20,0,0.519510829,0.608734245,0.567672703,Manchester United,25-12-2009,0,15491,0.60252996
15491,1,3,0,0.455562095,24,20,,0.519510829,0.608734245,0.567672703,Manchester United,25-12-2009,0,15492,0.377292576
15492,0,3,0,0.455562095,8,44,1,0.396062729,0.374449339,0.338690237,Manchester United,25-12-2009,0,15493,0.408163265
15493,11,4,0,0.455562095,42,36,0,0.384269068,0.405921777,0.401068702,Manchester United,25-12-2009,0,15494,0.411392405
15494,10,4,0,0.455562095,1,33,0,0.519510829,0.453272287,0.433519553,Manchester United,25-12-2009,0,15495,0.392125818
15495,4,4,0,0.455562095,37,29,0,0.401907357,0.405921777,0.433519553,Manchester United,25-12-2009,0,15496,0.281553398
15496,4,4,0,0.455562095,22,20,0,0.519510829,0.608734245,0.567672703,Manchester United,25-12-2009,0,15497,0.60252996
15497,3,4,0,0.455562095,2,46,,0.519510829,0.338028169,0.338690237,Manchester United,25-12-2009,0,15498,0.387387387
15498,2,4,0,0.455562095,52,20,1,0.519510829,0.608734245,0.567672703,Manchester United,25-12-2009,0,15499,0.814352574
15499,2,4,0,0.455562095,24,20,1,0.519510829,0.608734245,0.567672703,Manchester United,25-12-2009,0,15500,0.60252996
15500,2,4,0,0.455562095,1,20,0,0.519510829,0.608734245,0.567672703,Manchester United,25-12-2009,0,15501,0.377292576
15501,2,3,0,0.455562095,1,33,0,0.519510829,0.453272287,0.433519553,Manchester United,25-12-2009,0,15502,0.414473684
15502,9,1,0,0.455562095,11,41,0,0.384269068,0.405921777,0.401068702,Manchester United,26-12-2009,1,15503,0.392125818
15503,7,1,0,0.455562095,54,20,1,0.384269068,0.608734245,0.567672703,Manchester United,26-12-2009,1,15504,0.576419214
15504,6,1,0,0.455562095,26,20,0,0.519510829,0.608734245,0.567672703,Manchester United,26-12-2009,1,15505,0.60252996
15505,5,1,0,0.455562095,30,37,1,0.519510829,0.405921777,0.401068702,Manchester United,26-12-2009,1,15506,0.490566038
15506,1,1,0,0.455562095,59,36,0,0.519510829,0.405921777,0.401068702,Manchester United,26-12-2009,1,15507,0.312859885
15507,1,1,0,0.455562095,23,20,1,0.519510829,0.608734245,0.567672703,Manchester United,26-12-2009,1,15508,0.690763052
15508,0,1,0,0.455562095,0,33,1,0.401907357,0.405921777,0.433519553,Manchester United,26-12-2009,1,15509,0.392125818
15509,11,2,0,0.455562095,27,32,,0.401907357,0.405921777,0.433519553,Manchester United,26-12-2009,1,15510,0.392125818
15510,9,2,0,0.455562095,33,29,0,0.396062729,0.405921777,0.433519553,Manchester United,26-12-2009,1,15511,0.333333333
15511,4,2,0,0.455562095,21,43,1,0.384269068,0.405921777,0.401068702,Manchester United,26-12-2009,1,15512,0.300813008
15512,3,2,0,0.455562095,41,39,1,0.3740625,0.405921777,0.401068702,Manchester United,26-12-2009,1,15513,0.392125818
15513,2,2,0,0.455562095,58,40,0,0.384269068,0.405921777,0.401068702,Manchester United,26-12-2009,1,15514,0.392125818
15514,11,3,0,0.455562095,26,31,1,0.401907357,0.453272287,0.433519553,Manchester United,26-12-2009,1,15515,0.490566038
15515,9,3,0,0.455562095,34,20,1,0.519510829,0.608734245,0.567672703,Manchester United,26-12-2009,1,15516,0.814352574
15516,8,3,0,0.455562095,55,36,1,0.384269068,0.405921777,0.401068702,Manchester United,26-12-2009,1,15517,0.392125818
15517,5,3,0,0.455562095,55,36,1,0.519510829,0.405921777,0.401068702,Manchester United,26-12-2009,1,15518,0.514395393
15518,4,3,0,0.455562095,56,45,,0.519510829,0.338028169,0.338690237,Manchester United,26-12-2009,1,15519,0.359649123
15519,4,3,0,0.455562095,22,30,0,0.396062729,0.405921777,0.433519553,Manchester United,26-12-2009,1,15520,0.392125818
15520,1,3,0,0.455562095,4,45,1,0.519510829,0.338028169,0.338690237,Manchester United,26-12-2009,1,15521,0.312859885
15521,0,3,0,0.455562095,37,20,1,0.519510829,0.608734245,0.567672703,Manchester United,26-12-2009,1,15522,0.576419214
15522,0,3,0,0.455562095,0,46,,0.519510829,0.338028169,0.338690237,Manchester United,26-12-2009,1,15523,0.392125818
15523,0,4,0,0.455562095,52,32,0,0.396062729,0.405921777,0.433519553,Manchester United,26-12-2009,1,15524,0.392125818
15524,3,5,0,0.455562095,38,44,0,0.3740625,0.338028169,0.338690237,Manchester United,26-12-2009,1,15525,0.527075812
15525,3,5,0,0.455562095,59,32,0,0.519510829,0.453272287,0.433519553,Manchester United,26-12-2009,1,15526,0.392125818
15526,1,5,0,0.455562095,27,20,1,0.519510829,0.608734245,0.433519553,Manchester United,26-12-2009,1,15527,0.60252996
15527,0,5,0,0.455562095,5,47,0,0.3740625,0.338028169,0.338690237,Manchester United,26-12-2009,1,15528,0.392125818
15528,3,6,0,0.455562095,26,45,1,0.384269068,0.338028169,0.338690237,Manchester United,26-12-2009,1,15529,0.329787234
15529,2,6,0,0.455562095,40,45,1,0.519510829,0.338028169,0.338690237,Manchester United,26-12-2009,1,15530,0.392125818
15530,2,6,0,0.455562095,12,44,0,0.519510829,0.338028169,0.338690237,Manchester United,26-12-2009,1,15531,0.392125818
15531,1,6,0,0.455562095,0,38,0,0.384269068,0.338028169,0.401068702,Manchester United,26-12-2009,1,15532,0.392125818
15532,10,1,0,0.455562095,56,31,0,0.519510829,0.453272287,0.433519553,Manchester United,28-12-2009,1,15533,0.392125818
15533,10,1,0,0.455562095,50,41,1,0.396062729,0.405921777,0.401068702,Manchester United,28-12-2009,1,15534,0.435483871
15534,7,1,0,0.455562095,29,39,,0.384269068,0.405921777,0.401068702,Manchester United,28-12-2009,1,15535,0.468926554
15535,4,1,0,0.455562095,29,44,0,0.384269068,0.338028169,0.338690237,Manchester United,28-12-2009,1,15536,0.392125818
15536,0,1,0,0.455562095,55,33,0,0.519510829,0.453272287,0.433519553,Manchester United,28-12-2009,1,15537,0.359649123
15537,8,2,0,0.455562095,25,38,0,0.401907357,0.405921777,0.401068702,Manchester United,28-12-2009,1,15538,0.392125818
15538,6,2,0,0.455562095,47,20,1,0.519510829,0.608734245,0.567672703,Manchester United,28-12-2009,1,15539,0.60252996
15539,6,2,0,0.455562095,46,28,1,0.396062729,0.453272287,0.433519553,Manchester United,28-12-2009,1,15540,0.527075812
15540,4,2,0,0.455562095,51,46,0,0.3740625,0.338028169,0.338690237,Manchester United,28-12-2009,1,15541,0.300813008
15541,3,2,0,0.455562095,3,39,1,0.384269068,0.405921777,0.401068702,Manchester United,28-12-2009,1,15542,0.26446281
15542,2,2,0,0.455562095,36,45,1,0.3740625,0.338028169,0.338690237,Manchester United,28-12-2009,1,15543,0.312859885
15543,2,2,0,0.455562095,9,34,1,0.401907357,0.405921777,0.433519553,Manchester United,28-12-2009,1,15544,0.316666667
15544,0,2,0,0.455562095,9,26,1,0.519510829,0.405921777,0.567672703,Manchester United,28-12-2009,1,15545,0.392125818
15545,0,2,0,0.455562095,0,47,0,0.384269068,0.338028169,0.338690237,Manchester United,28-12-2009,1,15546,0.392125818
15546,11,3,0,0.455562095,28,32,0,0.519510829,0.453272287,0.433519553,Manchester United,28-12-2009,1,15547,0.34351145
15547,9,3,0,0.455562095,34,20,,0.519510829,0.608734245,0.567672703,Manchester United,28-12-2009,1,15548,0.60252996
15548,5,3,0,0.455562095,36,30,1,0.519510829,0.453272287,0.433519553,Manchester United,28-12-2009,1,15549,0.392125818
15549,5,3,0,0.455562095,25,35,0,0.396062729,0.405921777,0.433519553,Manchester United,28-12-2009,1,15550,0.267241379
15550,2,3,0,0.455562095,50,32,0,0.396062729,0.405921777,0.433519553,Manchester United,28-12-2009,1,15551,0.427536232
15551,2,3,0,0.455562095,50,29,1,0.396062729,0.405921777,0.433519553,Manchester United,28-12-2009,1,15552,0.341269841
15552,1,3,0,0.455562095,18,20,1,0.519510829,0.608734245,0.567672703,Manchester United,28-12-2009,1,15553,0.60252996
15553,0,3,0,0.455562095,45,29,1,0.519510829,0.453272287,0.433519553,Manchester United,28-12-2009,1,15554,0.392125818
15554,0,3,0,0.455562095,28,42,1,0.519510829,0.405921777,0.401068702,Manchester United,28-12-2009,1,15555,0.359649123
15555,0,3,0,0.455562095,0,20,0,0.519510829,0.608734245,0.567672703,Manchester United,28-12-2009,1,15556,0.60252996
15556,11,4,0,0.455562095,42,44,0,0.384269068,0.338028169,0.338690237,Manchester United,28-12-2009,1,15557,0.814352574
15557,9,4,0,0.455562095,52,36,1,0.396062729,0.405921777,0.401068702,Manchester United,28-12-2009,1,15558,0.392125818
15558,9,1,0,0.455562095,18,20,0,0.396062729,0.405921777,0.567672703,Manchester United,29-12-2009,0,15559,0.60252996
15559,9,1,0,0.455562095,15,20,0,0.519510829,0.608734245,0.567672703,Manchester United,29-12-2009,0,15560,0.377292576
15560,6,1,0,0.455562095,36,20,,0.519510829,0.608734245,0.567672703,Manchester United,29-12-2009,0,15561,0.814352574
15561,4,1,0,0.455562095,25,45,0,0.3740625,0.338028169,0.338690237,Manchester United,29-12-2009,0,15562,0.392125818
15562,2,1,0,0.455562095,47,44,,0.3740625,0.338028169,0.338690237,Manchester United,29-12-2009,0,15563,0.392125818
15563,1,1,0,0.455562095,59,37,,0.3740625,0.405921777,0.401068702,Manchester United,29-12-2009,0,15564,0.392125818
